id,name,recclass,mass_grams,year,reclat,reclong,GeoLocation
34659,Queen Alexandra Range 99028,L6,302.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34660,Queen Alexandra Range 99029,L5,482.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34661,Queen Alexandra Range 99030,L4,797.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34662,Queen Alexandra Range 99031,H5,189.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34664,Queen Alexandra Range 99032,L5,214.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34665,Queen Alexandra Range 99033,Howardite,164.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34666,Queen Alexandra Range 99034,L6,198.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34667,Queen Alexandra Range 99035,LL5,57.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34668,Queen Alexandra Range 99036,LL5,45.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34669,Queen Alexandra Range 99037,L5,101.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34670,Queen Alexandra Range 99038,CV3,52.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34671,Queen Alexandra Range 99039,L5,244.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34672,Queen Alexandra Range 99040,H5,244.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34673,Queen Alexandra Range 99041,LL5,46.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34674,Queen Alexandra Range 99042,LL5,46.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34675,Queen Alexandra Range 99043,L6,44.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34676,Queen Alexandra Range 99044,LL5,73.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34677,Queen Alexandra Range 99045,LL5,73.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34678,Queen Alexandra Range 99046,LL5,0.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34679,Queen Alexandra Range 99047,LL5,0.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34680,Queen Alexandra Range 99048,LL5,0.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34681,Queen Alexandra Range 99049,LL5,2.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34682,Queen Alexandra Range 99050,Diogenite,2.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34683,Queen Alexandra Range 99051,L5,1.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34684,Queen Alexandra Range 99052,L5,1.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34685,Queen Alexandra Range 99053,L5,4.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34686,Queen Alexandra Range 99054,L5,6.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34687,Queen Alexandra Range 99055,H5,9.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34688,Queen Alexandra Range 99056,H6,23.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34689,Queen Alexandra Range 99057,L5,24.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34690,Queen Alexandra Range 99058,Howardite,48.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34691,Queen Alexandra Range 99059,E-an,22.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34692,Queen Alexandra Range 99060,LL5,2.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34693,Queen Alexandra Range 99061,LL5,2.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34694,Queen Alexandra Range 99062,LL5,0.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34695,Queen Alexandra Range 99063,LL5,0.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34696,Queen Alexandra Range 99064,L5,0.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34697,Queen Alexandra Range 99065,LL5,20.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34698,Queen Alexandra Range 99066,LL5,21.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34699,Queen Alexandra Range 99067,LL5,3.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34700,Queen Alexandra Range 99068,LL5,5.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34701,Queen Alexandra Range 99069,H6,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34702,Queen Alexandra Range 99070,LL5,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34703,Queen Alexandra Range 99071,L5,1.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34704,Queen Alexandra Range 99072,LL5,1.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34705,Queen Alexandra Range 99073,LL5,0.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34706,Queen Alexandra Range 99074,H6,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34707,Queen Alexandra Range 99075,LL5,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34708,Queen Alexandra Range 99076,LL5,0.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34709,Queen Alexandra Range 99077,L5,0.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34710,Queen Alexandra Range 99078,LL5,1.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34711,Queen Alexandra Range 99079,L5,11.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34712,Queen Alexandra Range 99080,H6,211.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34713,Queen Alexandra Range 99081,LL5,198.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34714,Queen Alexandra Range 99082,H6,110.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34715,Queen Alexandra Range 99083,LL5,118.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34716,Queen Alexandra Range 99084,LL5,113.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34717,Queen Alexandra Range 99085,H6,173.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34718,Queen Alexandra Range 99086,H6,200.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34719,Queen Alexandra Range 99087,H6,93.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34720,Queen Alexandra Range 99088,L5,134.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34721,Queen Alexandra Range 99089,L4,584.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34722,Queen Alexandra Range 99090,L5,235.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34723,Queen Alexandra Range 99091,LL5,356.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34724,Queen Alexandra Range 99092,L5,230.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34725,Queen Alexandra Range 99093,LL5,336.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34726,Queen Alexandra Range 99094,H5,329.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34727,Queen Alexandra Range 99095,L5,525.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34728,Queen Alexandra Range 99096,H6,1029.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34729,Queen Alexandra Range 99097,LL6,463.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34730,Queen Alexandra Range 99098,H4,755.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34731,Queen Alexandra Range 99099,H5,173.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34732,Queen Alexandra Range 99100,H6,1.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34733,Queen Alexandra Range 99101,LL5,13.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34734,Queen Alexandra Range 99102,LL5,4.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34735,Queen Alexandra Range 99103,LL5,9.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34736,Queen Alexandra Range 99104,LL5,1.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34737,Queen Alexandra Range 99105,LL5,1.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34738,Queen Alexandra Range 99106,L5,10.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34739,Queen Alexandra Range 99107,LL5,10.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34740,Queen Alexandra Range 99108,LL5,0.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34741,Queen Alexandra Range 99109,LL5,1.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34742,Queen Alexandra Range 99110,LL5,7.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34743,Queen Alexandra Range 99111,LL5,1.85,1999,-84.0,168.0,"(-84.0, 168.0)"
34744,Queen Alexandra Range 99112,LL5,23.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34745,Queen Alexandra Range 99113,CM2,23.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34746,Queen Alexandra Range 99114,LL5,29.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34747,Queen Alexandra Range 99115,LL5,1.25,1999,-84.0,168.0,"(-84.0, 168.0)"
34748,Queen Alexandra Range 99116,LL5,30.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34749,Queen Alexandra Range 99117,LL5,21.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34750,Queen Alexandra Range 99118,L5,93.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34751,Queen Alexandra Range 99119,H5,56.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34752,Queen Alexandra Range 99120,LL5,7.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34753,Queen Alexandra Range 99121,L5,22.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34754,Queen Alexandra Range 99122,E-an,19.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34755,Queen Alexandra Range 99123,LL5,5.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34756,Queen Alexandra Range 99124,L4,23.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34757,Queen Alexandra Range 99125,L5,54.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34758,Queen Alexandra Range 99126,LL5,14.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34759,Queen Alexandra Range 99127,LL5,8.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34760,Queen Alexandra Range 99128,L5,20.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34761,Queen Alexandra Range 99129,LL5,20.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34762,Queen Alexandra Range 99130,LL5,13.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34763,Queen Alexandra Range 99131,LL5,4.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34764,Queen Alexandra Range 99132,LL5,1.45,1999,-84.0,168.0,"(-84.0, 168.0)"
34765,Queen Alexandra Range 99133,LL5,5.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34766,Queen Alexandra Range 99134,L-metal,0.387,1999,-84.0,168.0,"(-84.0, 168.0)"
34767,Queen Alexandra Range 99135,LL5,2.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34768,Queen Alexandra Range 99136,LL5,3.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34769,Queen Alexandra Range 99137,LL5,5.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34770,Queen Alexandra Range 99138,LL5,5.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34771,Queen Alexandra Range 99139,LL5,4.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34772,Queen Alexandra Range 99140,LL5,4.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34773,Queen Alexandra Range 99141,LL5,3.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34774,Queen Alexandra Range 99142,LL5,3.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34775,Queen Alexandra Range 99143,LL5,1.57,1999,-84.0,168.0,"(-84.0, 168.0)"
34776,Queen Alexandra Range 99144,LL5,20.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34777,Queen Alexandra Range 99145,L5,2.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34778,Queen Alexandra Range 99146,LL5,7.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34779,Queen Alexandra Range 99147,LL5,5.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34780,Queen Alexandra Range 99148,H6,21.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34781,Queen Alexandra Range 99149,LL5,1.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34782,Queen Alexandra Range 99150,LL5,0.44,1999,-84.0,168.0,"(-84.0, 168.0)"
34783,Queen Alexandra Range 99151,LL5,2.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34784,Queen Alexandra Range 99152,LL5,15.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34785,Queen Alexandra Range 99153,LL5,6.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34786,Queen Alexandra Range 99154,LL5,3.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34787,Queen Alexandra Range 99155,LL5,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34788,Queen Alexandra Range 99156,LL5,3.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34789,Queen Alexandra Range 99157,E-an,10.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34790,Queen Alexandra Range 99158,E-an,31.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34791,Queen Alexandra Range 99159,L5,2.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34792,Queen Alexandra Range 99160,LL5,16.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34793,Queen Alexandra Range 99161,L5,3.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34794,Queen Alexandra Range 99162,H5,3.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34795,Queen Alexandra Range 99163,LL5,4.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34796,Queen Alexandra Range 99164,LL5,4.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34797,Queen Alexandra Range 99165,LL5,25.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34798,Queen Alexandra Range 99166,LL5,20.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34799,Queen Alexandra Range 99167,LL5,1.94,1999,-84.0,168.0,"(-84.0, 168.0)"
34800,Queen Alexandra Range 99168,LL5,6.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34801,Queen Alexandra Range 99169,LL5,2.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34802,Queen Alexandra Range 99170,LL5,23.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34803,Queen Alexandra Range 99171,LL5,19.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34804,Queen Alexandra Range 99172,LL5,24.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34805,Queen Alexandra Range 99174,L5,39.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34806,Queen Alexandra Range 99175,L5,63.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34807,Queen Alexandra Range 99176,LL5,27.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34808,Queen Alexandra Range 99177,CR2,43.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34809,Queen Alexandra Range 99178,LL5,19.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34810,Queen Alexandra Range 99179,L5,41.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34811,Queen Alexandra Range 99180,LL5,6.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34812,Queen Alexandra Range 99181,LL5,1.69,1999,-84.0,168.0,"(-84.0, 168.0)"
34813,Queen Alexandra Range 99182,LL5,10.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34814,Queen Alexandra Range 99183,LL5,10.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34815,Queen Alexandra Range 99184,LL5,5.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34816,Queen Alexandra Range 99185,LL5,0.52,1999,-84.0,168.0,"(-84.0, 168.0)"
34817,Queen Alexandra Range 99186,L5,3.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34818,Queen Alexandra Range 99187,LL6,1.97,1999,-84.0,168.0,"(-84.0, 168.0)"
34819,Queen Alexandra Range 99188,LL5,1.97,1999,-84.0,168.0,"(-84.0, 168.0)"
34820,Queen Alexandra Range 99189,LL5,1.68,1999,-84.0,168.0,"(-84.0, 168.0)"
34821,Queen Alexandra Range 99190,L5,123.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34822,Queen Alexandra Range 99191,L6,100.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34823,Queen Alexandra Range 99192,H5,139.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34824,Queen Alexandra Range 99193,H5,181.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34825,Queen Alexandra Range 99194,L5,205.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34826,Queen Alexandra Range 99195,H6,234.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34827,Queen Alexandra Range 99196,LL5,77.59999999999998,1999,-84.0,168.0,"(-84.0, 168.0)"
34828,Queen Alexandra Range 99197,H6,24.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34829,Queen Alexandra Range 99198,H5,36.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34830,Queen Alexandra Range 99199,LL5,30.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34831,Queen Alexandra Range 99200,LL5,1.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34832,Queen Alexandra Range 99201,LL5,1.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34833,Queen Alexandra Range 99202,L5,1.89,1999,-84.0,168.0,"(-84.0, 168.0)"
34834,Queen Alexandra Range 99203,H5,2.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34835,Queen Alexandra Range 99204,LL5,26.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34836,Queen Alexandra Range 99205,LL5,1.15,1999,-84.0,168.0,"(-84.0, 168.0)"
34837,Queen Alexandra Range 99206,LL5,1.69,1999,-84.0,168.0,"(-84.0, 168.0)"
34838,Queen Alexandra Range 99207,LL5,1.69,1999,-84.0,168.0,"(-84.0, 168.0)"
34839,Queen Alexandra Range 99208,LL5,3.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34840,Queen Alexandra Range 99209,LL5,1.22,1999,-84.0,168.0,"(-84.0, 168.0)"
34841,Queen Alexandra Range 99210,LL5,8.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34842,Queen Alexandra Range 99211,LL5,8.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34843,Queen Alexandra Range 99212,LL5,8.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34844,Queen Alexandra Range 99213,LL5,1.16,1999,-84.0,168.0,"(-84.0, 168.0)"
34845,Queen Alexandra Range 99214,LL5,1.18,1999,-84.0,168.0,"(-84.0, 168.0)"
34846,Queen Alexandra Range 99215,LL5,1.18,1999,-84.0,168.0,"(-84.0, 168.0)"
34847,Queen Alexandra Range 99216,LL5,1.93,1999,-84.0,168.0,"(-84.0, 168.0)"
34848,Queen Alexandra Range 99217,LL5,3.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34849,Queen Alexandra Range 99218,LL5,3.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34850,Queen Alexandra Range 99219,LL5,0.26,1999,-84.0,168.0,"(-84.0, 168.0)"
34851,Queen Alexandra Range 99220,LL5,16.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34852,Queen Alexandra Range 99221,LL5,8.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34853,Queen Alexandra Range 99222,LL5,9.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34854,Queen Alexandra Range 99223,LL5,9.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34855,Queen Alexandra Range 99224,LL5,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34856,Queen Alexandra Range 99225,LL5,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34857,Queen Alexandra Range 99226,LL5,0.34,1999,-84.0,168.0,"(-84.0, 168.0)"
34858,Queen Alexandra Range 99227,LL5,0.62,1999,-84.0,168.0,"(-84.0, 168.0)"
34859,Queen Alexandra Range 99228,LL5,0.48,1999,-84.0,168.0,"(-84.0, 168.0)"
34860,Queen Alexandra Range 99229,LL5,0.48,1999,-84.0,168.0,"(-84.0, 168.0)"
34861,Queen Alexandra Range 99230,H6,8.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34862,Queen Alexandra Range 99231,Diogenite,1.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34863,Queen Alexandra Range 99232,LL5,1.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34864,Queen Alexandra Range 99233,LL5,1.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34865,Queen Alexandra Range 99234,LL5,2.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34866,Queen Alexandra Range 99235,H5,6.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34867,Queen Alexandra Range 99236,H5,6.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34868,Queen Alexandra Range 99237,LL6,2.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34869,Queen Alexandra Range 99238,LL5,2.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34870,Queen Alexandra Range 99239,L5,18.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34871,Queen Alexandra Range 99240,LL5,13.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34872,Queen Alexandra Range 99241,LL5,3.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34873,Queen Alexandra Range 99242,LL5,1.54,1999,-84.0,168.0,"(-84.0, 168.0)"
34874,Queen Alexandra Range 99243,LL5,6.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34875,Queen Alexandra Range 99244,LL5,21.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34876,Queen Alexandra Range 99245,LL5,32.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34877,Queen Alexandra Range 99246,H6,36.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34878,Queen Alexandra Range 99247,H6,42.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34879,Queen Alexandra Range 99248,LL5,14.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34880,Queen Alexandra Range 99249,LL5,1.77,1999,-84.0,168.0,"(-84.0, 168.0)"
34881,Queen Alexandra Range 99250,LL5,6.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34882,Queen Alexandra Range 99251,LL5,17.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34883,Queen Alexandra Range 99252,LL5,17.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34884,Queen Alexandra Range 99253,LL5,0.35,1999,-84.0,168.0,"(-84.0, 168.0)"
34885,Queen Alexandra Range 99254,H5,0.28,1999,-84.0,168.0,"(-84.0, 168.0)"
34886,Queen Alexandra Range 99255,LL5,0.33,1999,-84.0,168.0,"(-84.0, 168.0)"
34887,Queen Alexandra Range 99256,LL5,1.04,1999,-84.0,168.0,"(-84.0, 168.0)"
34888,Queen Alexandra Range 99257,LL5,4.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34889,Queen Alexandra Range 99258,LL5,1.56,1999,-84.0,168.0,"(-84.0, 168.0)"
34890,Queen Alexandra Range 99259,LL6,1.19,1999,-84.0,168.0,"(-84.0, 168.0)"
34891,Queen Alexandra Range 99260,LL5,4.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34892,Queen Alexandra Range 99331,L4,7.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34893,Queen Alexandra Range 99261,LL5,2.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34894,Queen Alexandra Range 99262,LL5,4.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34895,Queen Alexandra Range 99263,LL5,3.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34896,Queen Alexandra Range 99264,L5,10.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34897,Queen Alexandra Range 99265,LL5,7.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34898,Queen Alexandra Range 99266,LL5,0.74,1999,-84.0,168.0,"(-84.0, 168.0)"
34899,Queen Alexandra Range 99267,LL5,4.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34900,Queen Alexandra Range 99268,LL5,1.44,1999,-84.0,168.0,"(-84.0, 168.0)"
34901,Queen Alexandra Range 99269,LL5,1.64,1999,-84.0,168.0,"(-84.0, 168.0)"
34902,Queen Alexandra Range 99270,LL5,1.52,1999,-84.0,168.0,"(-84.0, 168.0)"
34903,Queen Alexandra Range 99271,LL5,1.79,1999,-84.0,168.0,"(-84.0, 168.0)"
34904,Queen Alexandra Range 99272,LL5,2.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34905,Queen Alexandra Range 99273,LL5,5.6,1999,-84.0,168.0,"(-84.0, 168.0)"
34906,Queen Alexandra Range 99274,LL5,1.69,1999,-84.0,168.0,"(-84.0, 168.0)"
34907,Queen Alexandra Range 99275,LL5,9.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34908,Queen Alexandra Range 99276,LL5,6.4,1999,-84.0,168.0,"(-84.0, 168.0)"
34909,Queen Alexandra Range 99277,LL5,1.85,1999,-84.0,168.0,"(-84.0, 168.0)"
34910,Queen Alexandra Range 99278,LL5,7.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34911,Queen Alexandra Range 99279,LL5,7.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34912,Queen Alexandra Range 99280,LL5,7.1,1999,-84.0,168.0,"(-84.0, 168.0)"
34913,Queen Alexandra Range 99281,LL5,1.48,1999,-84.0,168.0,"(-84.0, 168.0)"
34914,Queen Alexandra Range 99282,LL5,18.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34915,Queen Alexandra Range 99283,LL5,2.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34916,Queen Alexandra Range 99284,LL5,2.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34917,Queen Alexandra Range 99285,LL5,11.5,1999,-84.0,168.0,"(-84.0, 168.0)"
34918,Queen Alexandra Range 99286,LL5,1.86,1999,-84.0,168.0,"(-84.0, 168.0)"
34919,Queen Alexandra Range 99287,LL5,9.3,1999,-84.0,168.0,"(-84.0, 168.0)"
34920,Queen Alexandra Range 99288,LL5,3.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34921,Queen Alexandra Range 99290,LL5,2.9,1999,-84.0,168.0,"(-84.0, 168.0)"
34922,Queen Alexandra Range 99291,LL5,5.2,1999,-84.0,168.0,"(-84.0, 168.0)"
34923,Queen Alexandra Range 99292,LL5,3.8,1999,-84.0,168.0,"(-84.0, 168.0)"
34924,Queen Alexandra Range 99293,LL5,1.76,1999,-84.0,168.0,"(-84.0, 168.0)"
34925,Queen Alexandra Range 99294,L5,1.76,1999,-84.0,168.0,"(-84.0, 168.0)"
34926,Queen Alexandra Range 99295,LL5,0.34,1999,-84.0,168.0,"(-84.0, 168.0)"
34927,Queen Alexandra Range 99296,LL5,2.7,1999,-84.0,168.0,"(-84.0, 168.0)"
34928,Queen Alexandra Range 99297,LL5,1.96,1999,-84.0,168.0,"(-84.0, 168.0)"
34929,Queen Alexandra Range 99298,LL5,1.96,1999,-84.0,168.0,"(-84.0, 168.0)"
34930,Queen Alexandra Range 99299,LL5,1.76,1999,-84.0,168.0,"(-84.0, 168.0)"
34931,Queen Alexandra Range 99300,LL5,1.76,1999,-84.0,168.0,"(-84.0, 168.0)"
34932,Queen Alexandra Range 99301,H6,10.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34933,Queen Alexandra Range 99302,LL5,10.0,1999,-84.0,168.0,"(-84.0, 168.0)"
34934,Queen Alexandra Range 99303,LL5,3.7,1999,-84.0,168.0,"(-84.0, 168.0)"
